INST CODE,INSTITUTE NAME,PLACE,DISTRICT,COED,TYPE,YEAR OF ESTB,BRANCH,BRANCH NAME,OC BOYS,OC GIRLS,BC_A BOYS,BC_A GIRLS,BC_B BOYS,BC_B GIRLS,BC_C BOYS,BC_C GIRLS,BC_D BOYS,BC_D GIRLS,BC_E BOYS,BC_E GIRLS,SC BOYS,SC GIRLS,ST BOYS,ST GIRLS,EWS BOYS,EWS GIRLS ,TUITION FEE,AFFILIATED
KRUP,SRI KRUPA INSTITUTE OF PHARMACEUTICAL SCIS,KONDAPAK,SDP,COED,PVT,2004.0,PHM,B. PHARMACY (M.P.C. STREAM),125995.0,125995.0,125995.0,125995.0,125995.0,125995.0,125995.0,125995.0,125995.0,125995.0,125995.0,125995.0,125995.0,125995.0,125995.0,125995.0,125995.0,125995.0,45000.0,OU
KTKM,KAMALA INSTITUTE OF TECHNOLOGY AND SCIENCE,HUZURABAD,KRM,COED,PVT,1997.0,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,69738.0,69738.0,117299.0,117299.0,113904.0,113904.0,69738.0,69738.0,85238.0,99369.0,109155.0,109155.0,123113.0,123113.0,125333.0,125333.0,97530.0,97530.0,90000.0,JNTUH
KTKM,KAMALA INSTITUTE OF TECHNOLOGY AND SCIENCE,HUZURABAD,KRM,COED,PVT,1997.0,CIV,CIVIL ENGINEERING,104868.0,113904.0,104868.0,113904.0,104868.0,113904.0,104868.0,113904.0,104868.0,113904.0,104868.0,113904.0,104868.0,123182.0,104868.0,113904.0,104868.0,113904.0,90000.0,JNTUH
KTKM,KAMALA INSTITUTE OF TECHNOLOGY AND SCIENCE,HUZURABAD,KRM,COED,PVT,1997.0,CSE,COMPUTER SCIENCE AND ENGINEERING,39029.0,45261.0,79021.0,105752.0,75513.0,78431.0,67059.0,67059.0,66819.0,66819.0,110612.0,117871.0,118429.0,118429.0,107931.0,125867.0,60198.0,60198.0,90000.0,JNTUH
KTKM,KAMALA INSTITUTE OF TECHNOLOGY AND SCIENCE,HUZURABAD,KRM,COED,PVT,1997.0,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,88372.0,91675.0,116011.0,116011.0,116648.0,116648.0,88372.0,91675.0,102971.0,102971.0,114202.0,114202.0,123798.0,123960.0,120941.0,120941.0,111045.0,111045.0,90000.0,JNTUH
KTKM,KAMALA INSTITUTE OF TECHNOLOGY AND SCIENCE,HUZURABAD,KRM,COED,PVT,1997.0,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,111548.0,116722.0,111548.0,116722.0,111905.0,116722.0,111548.0,116722.0,111548.0,116722.0,111548.0,116722.0,125277.0,125277.0,114801.0,116722.0,111548.0,116722.0,90000.0,JNTUH
KUCE,K U COLLEGE OF ENGG  KOTHAGUDEM,KOTHAGUDEM,KGM,COED,UNIV,1976.0,CSE,COMPUTER SCIENCE AND ENGINEERING,11223.0,18024.0,52718.0,59987.0,54825.0,63291.0,11223.0,18024.0,42786.0,48242.0,57372.0,94974.0,59423.0,59423.0,30913.0,60571.0,47356.0,53983.0,35000.0,KU
KUCE,K U COLLEGE OF ENGG  KOTHAGUDEM,KOTHAGUDEM,KGM,COED,UNIV,1976.0,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,45222.0,45222.0,101446.0,106052.0,125367.0,125367.0,45222.0,45222.0,125851.0,125851.0,45222.0,58684.0,123396.0,123396.0,123412.0,123412.0,45222.0,97657.0,35000.0,KU
KUCE,K U COLLEGE OF ENGG  KOTHAGUDEM,KOTHAGUDEM,KGM,COED,UNIV,1976.0,MIN,MINING ENGINEERING,44046.0,57041.0,51318.0,99064.0,68238.0,68238.0,44046.0,57041.0,98018.0,98018.0,116158.0,116158.0,119104.0,122438.0,44046.0,65880.0,96667.0,96667.0,35000.0,KU
KUCESF,K U COLLEGE OF ENGG  KOTHAGUDEM - SELF FINANCE,KOTHAGUDEM,KGM,COED,SF,2012.0,CSE,COMPUTER SCIENCE AND ENGINEERING,39132.0,39132.0,114357.0,114357.0,87233.0,101913.0,105951.0,105951.0,106047.0,117377.0,39132.0,70724.0,93557.0,101500.0,109546.0,109546.0,67700.0,67700.0,70000.0,KU
KUCESF,K U COLLEGE OF ENGG  KOTHAGUDEM - SELF FINANCE,KOTHAGUDEM,KGM,COED,SF,2012.0,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,88433.0,88433.0,88433.0,111910.0,122775.0,122775.0,88433.0,88433.0,114084.0,114084.0,88433.0,88433.0,121786.0,124426.0,110341.0,124814.0,88433.0,88433.0,70000.0,KU
KUCESF,K U COLLEGE OF ENGG  KOTHAGUDEM - SELF FINANCE,KOTHAGUDEM,KGM,COED,SF,2012.0,INF,INFORMATION TECHNOLOGY,63037.0,71403.0,116411.0,116411.0,122834.0,122834.0,63037.0,71403.0,124160.0,124160.0,63037.0,71403.0,124123.0,124123.0,124814.0,124814.0,116577.0,116577.0,70000.0,KU
KUCP,K U COLLEGE OF PHARMACEUTICAL SCIENCES,WARANGAL,HNK,COED,UNIV,1974.0,PHM,B. PHARMACY (M.P.C. STREAM),92639.0,92639.0,92639.0,92639.0,92639.0,92639.0,92639.0,92639.0,92639.0,92639.0,92639.0,92639.0,92639.0,92639.0,123179.0,123179.0,92639.0,92639.0,45000.0,KU
KUEWSF,UNIVERSITY COLLEGE OF ENGG AND TECH FOR WOMEN KU CAMPUS,WARANGAL,HNK,GIRLS,SF,2013.0,CSE,COMPUTER SCIENCE AND ENGINEERING,,11819.0,,102310.0,,46174.0,,29992.0,,60947.0,,41107.0,,76025.0,,44587.0,,69199.0,70000.0,KU
KUEWSF,UNIVERSITY COLLEGE OF ENGG AND TECH FOR WOMEN KU CAMPUS,WARANGAL,HNK,GIRLS,SF,2013.0,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",,39828.0,,111923.0,,93968.0,,90642.0,,112593.0,,105336.0,,115692.0,,117327.0,,94628.0,70000.0,KU
KUEWSF,UNIVERSITY COLLEGE OF ENGG AND TECH FOR WOMEN KU CAMPUS,WARANGAL,HNK,GIRLS,SF,2013.0,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,,38523.0,,106693.0,,111060.0,,38523.0,,117303.0,,114257.0,,123989.0,,122668.0,,99889.0,70000.0,KU
KUEWSF,UNIVERSITY COLLEGE OF ENGG AND TECH FOR WOMEN KU CAMPUS,WARANGAL,HNK,GIRLS,SF,2013.0,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,,97448.0,,116090.0,,110360.0,,97448.0,,97448.0,,97448.0,,124156.0,,123408.0,,97448.0,70000.0,KU
KUEWSF,UNIVERSITY COLLEGE OF ENGG AND TECH FOR WOMEN KU CAMPUS,WARANGAL,HNK,GIRLS,SF,2013.0,INF,INFORMATION TECHNOLOGY,,68257.0,,110756.0,,118130.0,,68257.0,,115063.0,,68257.0,,124286.0,,125479.0,,117762.0,70000.0,KU
KUWL,KU COLLEGE OF ENGINEERING  AND TECHNOLOGY,WARANGAL,HNK,COED,UNIV,2009.0,CSE,COMPUTER SCIENCE AND ENGINEERING,14666.0,14666.0,20852.0,20852.0,17147.0,18229.0,33306.0,33306.0,18694.0,18694.0,24913.0,24913.0,22464.0,30953.0,18842.0,18842.0,17550.0,28331.0,35000.0,KU
KUWL,KU COLLEGE OF ENGINEERING  AND TECHNOLOGY,WARANGAL,HNK,COED,UNIV,2009.0,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,18362.0,21883.0,26948.0,45621.0,40078.0,40078.0,18362.0,21883.0,36342.0,44745.0,54746.0,54746.0,55554.0,57958.0,41718.0,55123.0,37889.0,38613.0,35000.0,KU
KUWL,KU COLLEGE OF ENGINEERING  AND TECHNOLOGY,WARANGAL,HNK,COED,UNIV,2009.0,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,28533.0,32441.0,82583.0,84600.0,64421.0,64421.0,48079.0,48079.0,74468.0,99449.0,77853.0,106266.0,76334.0,76334.0,74422.0,85043.0,116480.0,116480.0,35000.0,KU
KUWL,KU COLLEGE OF ENGINEERING  AND TECHNOLOGY,WARANGAL,HNK,COED,UNIV,2009.0,MEC,MECHANICAL ENGINEERING,47094.0,78441.0,112263.0,122885.0,121136.0,121136.0,122156.0,122156.0,123083.0,124704.0,123711.0,125029.0,122943.0,124850.0,99604.0,124217.0,84805.0,84805.0,35000.0,KU
KUWLSF,KU COLLEGE OF ENGINEERING  AND TECHNOLOGY - SELF FINANCE,WARANGAL,HNK,COED,SF,2009.0,CIV,CIVIL ENGINEERING,87172.0,90972.0,96363.0,120623.0,107889.0,120078.0,87172.0,90972.0,121013.0,121013.0,116395.0,116395.0,112599.0,126076.0,125552.0,125552.0,87172.0,90972.0,70000.0,KU
KUWLSF,KU COLLEGE OF ENGINEERING  AND TECHNOLOGY - SELF FINANCE,WARANGAL,HNK,COED,SF,2009.0,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),36677.0,36677.0,88393.0,110360.0,48581.0,109306.0,36677.0,50335.0,88917.0,116166.0,60504.0,94013.0,100655.0,101401.0,97918.0,118678.0,57754.0,57754.0,70000.0,KU
KUWLSF,KU COLLEGE OF ENGINEERING  AND TECHNOLOGY - SELF FINANCE,WARANGAL,HNK,COED,SF,2009.0,INF,INFORMATION TECHNOLOGY,36342.0,36342.0,107140.0,112797.0,117979.0,117979.0,36342.0,36342.0,117620.0,117620.0,103579.0,103579.0,123140.0,123140.0,111842.0,111842.0,73474.0,107080.0,70000.0,KU
MDRK,MADHIRA INSTITUTE OF TECHNOLOGY AND SCI,KODAD,SRP,COED,PVT,2001.0,CSE,COMPUTER SCIENCE AND ENGINEERING,64139.0,64139.0,92674.0,92674.0,94295.0,113146.0,64139.0,64139.0,83360.0,114950.0,106062.0,106062.0,126095.0,126095.0,120589.0,120589.0,115037.0,115037.0,72000.0,JNTUH
MDRK,MADHIRA INSTITUTE OF TECHNOLOGY AND SCI,KODAD,SRP,COED,PVT,2001.0,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,103071.0,103071.0,103071.0,105465.0,123988.0,123988.0,103071.0,103071.0,117875.0,117875.0,103071.0,103071.0,105559.0,121364.0,126095.0,126095.0,103071.0,103071.0,72000.0,JNTUH
MDRP,MADIRA INST OF TECHNOLOGYAND SCI,KODAD,SRP,COED,PVT,2006.0,PHM,B. PHARMACY (M.P.C. STREAM),125995.0,125995.0,125995.0,125995.0,125995.0,125995.0,125995.0,125995.0,125995.0,125995.0,125995.0,125995.0,125995.0,125995.0,125995.0,125995.0,125995.0,125995.0,55000.0,JNTUH
MECS,MATRUSRI ENGINEERING COLLEGE,HYDERABAD,HYD,COED,PVT,2011.0,CIV,CIVIL ENGINEERING,71324.0,80821.0,124943.0,124943.0,109320.0,118226.0,71324.0,80821.0,113426.0,113426.0,111343.0,111343.0,121616.0,121616.0,119679.0,119679.0,71324.0,80821.0,100000.0,OU
MECS,MATRUSRI ENGINEERING COLLEGE,HYDERABAD,HYD,COED,PVT,2011.0,CME,COMPUTER ENGINEERING,24519.0,35088.0,94079.0,105484.0,54722.0,58523.0,24519.0,35088.0,43231.0,62573.0,42726.0,42726.0,122474.0,124660.0,90365.0,119356.0,33881.0,35088.0,100000.0,OU
MECS,MATRUSRI ENGINEERING COLLEGE,HYDERABAD,HYD,COED,PVT,2011.0,CSE,COMPUTER SCIENCE AND ENGINEERING,13081.0,13717.0,31570.0,39031.0,23234.0,24238.0,27954.0,47622.0,22378.0,24064.0,30242.0,47922.0,46786.0,46786.0,33499.0,35625.0,15132.0,15132.0,100000.0,OU
MECS,MATRUSRI ENGINEERING COLLEGE,HYDERABAD,HYD,COED,PVT,2011.0,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,29221.0,30950.0,71898.0,104453.0,64626.0,68995.0,29221.0,71341.0,47855.0,47855.0,83875.0,116468.0,98823.0,122424.0,102679.0,112313.0,30842.0,40430.0,100000.0,OU
MECS,MATRUSRI ENGINEERING COLLEGE,HYDERABAD,HYD,COED,PVT,2011.0,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,53466.0,58398.0,100491.0,101373.0,102165.0,105236.0,103400.0,103400.0,114821.0,114821.0,113309.0,117422.0,124791.0,124791.0,125904.0,125904.0,80739.0,115276.0,100000.0,OU
MECS,MATRUSRI ENGINEERING COLLEGE,HYDERABAD,HYD,COED,PVT,2011.0,INF,INFORMATION TECHNOLOGY,16550.0,17177.0,36980.0,63268.0,26586.0,26586.0,16550.0,17177.0,25750.0,25750.0,36697.0,36697.0,52955.0,54913.0,51636.0,51636.0,16550.0,18081.0,100000.0,OU
MECS,MATRUSRI ENGINEERING COLLEGE,HYDERABAD,HYD,COED,PVT,2011.0,MEC,MECHANICAL ENGINEERING,97385.0,112731.0,116242.0,116242.0,124623.0,124623.0,97385.0,112731.0,115017.0,115017.0,97385.0,112731.0,122321.0,122321.0,125828.0,125828.0,100876.0,112731.0,100000.0,OU
METH,METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),ABIDS,HYD,COED,PVT,2008.0,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,41816.0,41816.0,82946.0,92129.0,75338.0,111246.0,46541.0,46541.0,69301.0,92211.0,45911.0,78495.0,119661.0,125463.0,63955.0,124748.0,54378.0,54378.0,78000.0,OU
METH,METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),ABIDS,HYD,COED,PVT,2008.0,CIV,CIVIL ENGINEERING,52327.0,108075.0,52327.0,108075.0,97130.0,108075.0,102768.0,108075.0,52327.0,108075.0,117622.0,117622.0,121010.0,125529.0,125314.0,125314.0,52327.0,108075.0,78000.0,OU
METH,METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),ABIDS,HYD,COED,PVT,2008.0,CSE,COMPUTER SCIENCE AND ENGINEERING,26412.0,31604.0,49350.0,65263.0,41663.0,41663.0,26412.0,75535.0,45540.0,50056.0,42133.0,60014.0,61312.0,94686.0,57443.0,57443.0,38051.0,38051.0,78000.0,OU
METH,METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),ABIDS,HYD,COED,PVT,2008.0,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,60511.0,65539.0,103402.0,113262.0,109758.0,114712.0,84920.0,84920.0,84275.0,99864.0,70976.0,113701.0,125410.0,125410.0,122122.0,122122.0,70857.0,73074.0,78000.0,OU
METH,METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),ABIDS,HYD,COED,PVT,2008.0,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,59473.0,84600.0,114607.0,114607.0,99454.0,114293.0,59473.0,84600.0,106008.0,115857.0,114784.0,114784.0,125120.0,125120.0,125752.0,125752.0,59473.0,84600.0,78000.0,OU
METH,METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),ABIDS,HYD,COED,PVT,2008.0,MEC,MECHANICAL ENGINEERING,79106.0,112405.0,80227.0,112405.0,114144.0,114144.0,79106.0,112405.0,79106.0,112405.0,115611.0,115611.0,125762.0,125762.0,125968.0,125968.0,79106.0,112405.0,78000.0,OU
MGHA,MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN,GHATKESAR,MDL,GIRLS,PVT,2008.0,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,,76017.0,,111272.0,,116463.0,,85212.0,,111687.0,,95811.0,,119395.0,,123375.0,,116614.0,62000.0,JNTUH
MGHA,MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN,GHATKESAR,MDL,GIRLS,PVT,2008.0,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,,111888.0,,116237.0,,117633.0,,111888.0,,118517.0,,111888.0,,125668.0,,126011.0,,111888.0,62000.0,JNTUH
MGHA,MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN,GHATKESAR,MDL,GIRLS,PVT,2008.0,CIV,CIVIL ENGINEERING,,110683.0,,125052.0,,110683.0,,110683.0,,110683.0,,110683.0,,125498.0,,125052.0,,110683.0,62000.0,JNTUH
MGHA,MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN,GHATKESAR,MDL,GIRLS,PVT,2008.0,CSE,COMPUTER SCIENCE AND ENGINEERING,,53250.0,,116787.0,,95718.0,,77480.0,,88875.0,,80588.0,,119624.0,,109696.0,,65332.0,62000.0,JNTUH
MGHA,MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN,GHATKESAR,MDL,GIRLS,PVT,2008.0,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,,103390.0,,117618.0,,116153.0,,103390.0,,111298.0,,110218.0,,124920.0,,122431.0,,103390.0,62000.0,JNTUH
MGHA,MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN,GHATKESAR,MDL,GIRLS,PVT,2008.0,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,,44157.0,,117189.0,,116808.0,,44157.0,,100932.0,,44157.0,,121121.0,,110032.0,,44157.0,62000.0,JNTUH
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1997.0,CIV,CIVIL ENGINEERING,49056.0,70913.0,99006.0,99006.0,81165.0,117421.0,81489.0,81489.0,104377.0,115913.0,76946.0,84866.0,118696.0,121274.0,98780.0,125755.0,111608.0,111608.0,160000.0,JNTUH
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1997.0,CSB,COMPUTER SCIENCE AND BUSINESS SYSTEM,10302.0,10794.0,21420.0,33782.0,16105.0,19006.0,32352.0,32352.0,15942.0,24366.0,22940.0,46150.0,39621.0,39621.0,37774.0,37774.0,10912.0,10912.0,160000.0,JNTUH
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1997.0,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),8280.0,8280.0,22785.0,28674.0,14146.0,16581.0,8280.0,8280.0,13016.0,14049.0,16430.0,16430.0,26273.0,31767.0,22256.0,44162.0,8280.0,9615.0,160000.0,JNTUH
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1997.0,CSE,COMPUTER SCIENCE AND ENGINEERING,7191.0,7902.0,16887.0,21860.0,11683.0,13407.0,10043.0,10043.0,10075.0,13485.0,10802.0,23884.0,23468.0,26038.0,20677.0,25126.0,7676.0,7902.0,160000.0,JNTUH
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1997.0,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",7930.0,7930.0,16891.0,23685.0,14119.0,14119.0,7930.0,21558.0,12412.0,13793.0,8689.0,19819.0,31546.0,31546.0,21810.0,29875.0,7931.0,7964.0,160000.0,JNTUH
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1997.0,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,16786.0,16786.0,34515.0,50242.0,31171.0,31246.0,16786.0,42229.0,24552.0,30465.0,44040.0,64044.0,66351.0,69453.0,34894.0,51020.0,17608.0,17608.0,160000.0,JNTUH
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1997.0,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,22823.0,48628.0,105362.0,113527.0,59844.0,72956.0,22823.0,48628.0,43933.0,75938.0,114994.0,114994.0,90378.0,114833.0,73387.0,79892.0,60316.0,61198.0,160000.0,JNTUH
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1997.0,INF,INFORMATION TECHNOLOGY,9463.0,10670.0,14045.0,30674.0,16484.0,16484.0,9463.0,33048.0,9463.0,13226.0,19183.0,19183.0,28702.0,32957.0,26394.0,36189.0,9491.0,10777.0,160000.0,JNTUH
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1997.0,MCT,MECHANICAL (MECHTRONICS) ENGINEERING,57285.0,100521.0,117429.0,117429.0,96155.0,115012.0,57285.0,100521.0,78244.0,100521.0,108175.0,108175.0,125221.0,125221.0,125330.0,125330.0,62150.0,100521.0,160000.0,JNTUH
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1997.0,MEC,MECHANICAL ENGINEERING,59557.0,59557.0,92708.0,92708.0,118219.0,118219.0,59557.0,59557.0,83737.0,106224.0,106399.0,107681.0,122268.0,122268.0,120041.0,120041.0,82515.0,111755.0,160000.0,JNTUH
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1997.0,MMT,METALLURGY AND MATERIAL ENGINEERING,116527.0,121594.0,116527.0,121594.0,116527.0,121594.0,116527.0,121594.0,121594.0,121594.0,116527.0,121594.0,125607.0,125607.0,125881.0,125881.0,116527.0,121594.0,160000.0,JNTUH
MGUNSF,MGU COLLEGE OF ENGINEERING AND TECHNOLOGY,NALGONDA,NLG,COED,SF,2013.0,CSE,COMPUTER SCIENCE AND ENGINEERING,46321.0,46321.0,100773.0,100773.0,61282.0,70032.0,46321.0,46321.0,46321.0,46321.0,104811.0,104811.0,91060.0,91060.0,72199.0,76655.0,65439.0,65439.0,45000.0,MGUN
MGUNSF,MGU COLLEGE OF ENGINEERING AND TECHNOLOGY,NALGONDA,NLG,COED,SF,2013.0,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,79523.0,79523.0,100966.0,100966.0,108453.0,117988.0,79523.0,79523.0,92482.0,107233.0,105543.0,105543.0,125779.0,125779.0,97213.0,117948.0,101121.0,101121.0,45000.0,MGUN
MGUNSF,MGU COLLEGE OF ENGINEERING AND TECHNOLOGY,NALGONDA,NLG,COED,SF,2013.0,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,51311.0,110558.0,94616.0,111910.0,88275.0,110558.0,51311.0,110558.0,100783.0,110558.0,51311.0,110558.0,124436.0,124436.0,118972.0,118972.0,108460.0,110558.0,45000.0,MGUN
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYD,COED,PVT,2001.0,ANE,AERONAUTICAL ENGINEERING,59938.0,74659.0,111910.0,111910.0,81328.0,103504.0,110633.0,110633.0,59938.0,74659.0,111440.0,115918.0,124710.0,124710.0,124589.0,124589.0,83293.0,83293.0,70000.0,JNTUH
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYD,COED,PVT,2001.0,CIV,CIVIL ENGINEERING,56374.0,101886.0,98789.0,101886.0,117732.0,117732.0,56374.0,101886.0,106711.0,106711.0,56374.0,101886.0,124279.0,124279.0,123723.0,123723.0,56374.0,101886.0,70000.0,JNTUH
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYD,COED,PVT,2001.0,CSE,COMPUTER SCIENCE AND ENGINEERING,28413.0,28413.0,83127.0,88521.0,72373.0,72373.0,28413.0,110788.0,74478.0,74478.0,64034.0,105063.0,119361.0,124856.0,93916.0,112905.0,44061.0,49307.0,70000.0,JNTUH
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYD,COED,PVT,2001.0,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",36518.0,36518.0,76447.0,95022.0,98992.0,118306.0,36518.0,108161.0,83903.0,83903.0,108475.0,108475.0,108313.0,124248.0,95045.0,119893.0,51881.0,53138.0,70000.0,JNTUH
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYD,COED,PVT,2001.0,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,107837.0,107837.0,110083.0,110083.0,116993.0,117419.0,107837.0,107837.0,109378.0,109378.0,109467.0,109467.0,124004.0,124084.0,120666.0,125803.0,107837.0,107837.0,70000.0,JNTUH
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYD,COED,PVT,2001.0,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,74005.0,114117.0,74005.0,114117.0,117698.0,117698.0,74005.0,114117.0,118199.0,118199.0,92254.0,114117.0,126062.0,126062.0,113963.0,125803.0,74005.0,114117.0,70000.0,JNTUH
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYD,COED,PVT,2001.0,INF,INFORMATION TECHNOLOGY,42289.0,60318.0,113325.0,113325.0,105579.0,105579.0,42289.0,60318.0,90063.0,99781.0,88499.0,109823.0,121906.0,124009.0,70357.0,118378.0,66768.0,66935.0,70000.0,JNTUH
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYD,COED,PVT,2001.0,MEC,MECHANICAL ENGINEERING,102466.0,113601.0,102466.0,113601.0,115460.0,115460.0,102466.0,113601.0,102466.0,113601.0,102466.0,113601.0,107678.0,113601.0,126078.0,126078.0,102466.0,113601.0,70000.0,JNTUH
MINA,MINA INST OF ENGG AND TECHNOLOGY FOR WOMEN,MIRYALAGUDA,NLG,GIRLS,PVT,2008.0,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),,86938.0,,124523.0,,125724.0,,125757.0,,125997.0,,115322.0,,118722.0,,123800.0,,86938.0,55000.0,JNTUH
MINA,MINA INST OF ENGG AND TECHNOLOGY FOR WOMEN,MIRYALAGUDA,NLG,GIRLS,PVT,2008.0,CSE,COMPUTER SCIENCE AND ENGINEERING,,86099.0,,102811.0,,110787.0,,99893.0,,119881.0,,121728.0,,119678.0,,116213.0,,86099.0,55000.0,JNTUH
MINA,MINA INST OF ENGG AND TECHNOLOGY FOR WOMEN,MIRYALAGUDA,NLG,GIRLS,PVT,2008.0,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",,76221.0,,115322.0,,123851.0,,76221.0,,122488.0,,97398.0,,123607.0,,124599.0,,76221.0,55000.0,JNTUH
MINA,MINA INST OF ENGG AND TECHNOLOGY FOR WOMEN,MIRYALAGUDA,NLG,GIRLS,PVT,2008.0,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,,42219.0,,116021.0,,123794.0,,123851.0,,124474.0,,125403.0,,121447.0,,116636.0,,118295.0,55000.0,JNTUH
MINA,MINA INST OF ENGG AND TECHNOLOGY FOR WOMEN,MIRYALAGUDA,NLG,GIRLS,PVT,2008.0,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,,122929.0,,123800.0,,125940.0,,122929.0,,122929.0,,122929.0,,125717.0,,122929.0,,122929.0,55000.0,JNTUH
MIPM,MOONRAY INST OF PHARM SCI,RAIKAL,RR,COED,PVT,2007.0,PHM,B. PHARMACY (M.P.C. STREAM),78452.0,78452.0,78452.0,78452.0,78452.0,78452.0,78452.0,78452.0,78452.0,78452.0,78452.0,78452.0,78452.0,78452.0,78452.0,78452.0,78452.0,78452.0,57000.0,JNTUH
MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2005.0,ANE,AERONAUTICAL ENGINEERING,39352.0,39352.0,87252.0,101976.0,96686.0,102382.0,39352.0,39352.0,89691.0,89819.0,49129.0,102328.0,126061.0,126061.0,114363.0,122702.0,70433.0,106359.0,110000.0,JNTUH
