INST CODE,INSTITUTE NAME,PLACE,DISTRICT,COED,TYPE,YEAR OF ESTB,BRANCH,BRANCH NAME,OC BOYS,OC GIRLS,BC_A BOYS,BC_A GIRLS,BC_B BOYS,BC_B GIRLS,BC_C BOYS,BC_C GIRLS,BC_D BOYS,BC_D GIRLS,BC_E BOYS,BC_E GIRLS,SC BOYS,SC GIRLS,ST BOYS,ST GIRLS,EWS BOYS,EWS GIRLS ,TUITION FEE,AFFILIATED
SIEI,SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2008,CIV,CIVIL ENGINEERING,71010,117621,120113,120113,92350,117621,71010,117621,122429,122429,71010,125134,124657,125714,125627,125627,108671,117621,68000,JNTUH
SIEI,SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2008,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),54039,54039,113742,113742,118545,125004,54039,54039,104172,104172,83866,113930,120066,124942,121587,121587,92511,96587,68000,JNTUH
SIEI,SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,51184,51184,113396,113396,115014,118208,51184,72176,88812,107761,117621,117621,119975,121311,97317,97317,71243,90983,68000,JNTUH
SIEI,SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2008,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",66985,66985,114546,114546,111114,118409,66985,112312,114258,114258,102985,102985,123727,125168,122669,122669,89873,117938,68000,JNTUH
SIEI,SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,59483,101429,112997,118273,117369,117369,59483,101429,110132,110132,108430,111869,121761,121761,122296,122296,113770,113770,68000,JNTUH
SIEI,SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,76633,87236,117055,117055,123784,125998,76633,87236,125130,125130,116416,116416,125714,125714,116311,125916,76633,87236,68000,JNTUH
SIEI,SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2008,MEC,MECHANICAL ENGINEERING,115700,115700,115700,125440,115700,115700,115700,115700,124280,124280,115700,115700,126086,126086,121703,121703,115700,115700,68000,JNTUH
SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES,GHATKESAR,MDL,COED,PVT,2008,CIV,CIVIL ENGINEERING,110407,115283,110407,115283,113855,115283,110407,115283,110407,115283,110407,115283,123002,124508,110407,115283,110407,115283,80000,JNTUH
SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES,GHATKESAR,MDL,COED,PVT,2008,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),56424,61345,96314,118013,87180,87180,56424,61345,79542,79542,112894,113898,90328,123570,56424,116856,66650,71392,80000,JNTUH
SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES,GHATKESAR,MDL,COED,PVT,2008,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),55681,55729,95710,115771,83459,104415,55681,55729,80313,80313,112561,112561,123100,123100,125228,125228,72413,72413,80000,JNTUH
SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES,GHATKESAR,MDL,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,39096,45235,109152,109583,67991,71902,75040,75040,76002,76002,109844,109844,106890,117832,113875,113875,61525,64426,80000,JNTUH
SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES,GHATKESAR,MDL,COED,PVT,2008,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",63190,63190,111676,111676,94605,102854,63190,63190,81059,84434,117450,117450,125025,125847,117541,121909,75971,76796,80000,JNTUH
SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES,GHATKESAR,MDL,COED,PVT,2008,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),74074,112090,110578,112090,113166,115939,74074,115603,95131,112090,94309,113939,123526,124370,123045,123045,104253,112090,80000,JNTUH
SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES,GHATKESAR,MDL,COED,PVT,2008,CSW,COMPUTER ENGINEERING(SOFTWARE ENGINEERING),68710,88861,109946,114681,108372,113343,86719,88861,81842,106953,104577,104577,113914,118860,125733,125733,93415,99624,80000,JNTUH
SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES,GHATKESAR,MDL,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,74579,74579,115089,115089,115726,115726,74579,74579,91768,110516,75436,117087,122025,123215,122124,122276,100632,100632,80000,JNTUH
SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES,GHATKESAR,MDL,COED,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,82151,104470,82151,104470,108029,110746,82151,104470,115192,115192,82151,104470,119502,119502,125538,125538,82151,104470,80000,JNTUH
SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES,GHATKESAR,MDL,COED,PVT,2008,MEC,MECHANICAL ENGINEERING,115471,116273,115471,116273,121048,121048,115471,116273,115471,116273,115471,116273,125424,125424,121048,121048,115471,116273,80000,JNTUH
SMSK,SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY,GHATKESAR,MDL,COED,PVT,2005,CIV,CIVIL ENGINEERING,113167,113167,113167,113167,113167,113167,113167,113167,113167,113167,113167,113167,123645,123645,119669,125052,113167,113167,72000,JNTUH
SMSK,SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY,GHATKESAR,MDL,COED,PVT,2005,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),62070,62070,108857,113378,101080,102368,62070,62070,78593,95498,99822,102701,125683,125683,125224,125224,69640,75341,72000,JNTUH
SMSK,SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY,GHATKESAR,MDL,COED,PVT,2005,CSE,COMPUTER SCIENCE AND ENGINEERING,50826,63066,86287,115570,77304,83061,50826,63066,80651,84872,81744,81744,123855,124207,97601,126052,55124,64611,72000,JNTUH
SMSK,SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY,GHATKESAR,MDL,COED,PVT,2005,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",60831,61805,108888,108888,113202,114944,92795,92795,89965,101437,106502,108694,125743,125743,121838,125339,73286,101609,72000,JNTUH
SMSK,SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY,GHATKESAR,MDL,COED,PVT,2005,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,68837,68837,113167,115569,111477,113955,84320,84320,104537,104537,115621,115621,124607,124607,97812,97812,83819,83819,72000,JNTUH
SMSK,SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY,GHATKESAR,MDL,COED,PVT,2005,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,90799,116253,90799,116253,115621,116253,90799,116253,116379,116379,92399,116253,123987,124061,118605,118605,113219,116253,72000,JNTUH
SNIS,SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,GHATKESAR,MDL,COED,PVT,1997,CIV,CIVIL ENGINEERING,68065,68065,100548,114589,111329,121338,68065,68065,90536,90536,104584,123621,120162,122336,109281,124072,76428,102521,130000,JNTUH
SNIS,SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,GHATKESAR,MDL,COED,PVT,1997,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),8739,11264,21041,21446,15685,16719,30288,30288,14180,14180,22701,23737,28203,41145,25591,40229,9354,11264,130000,JNTUH
SNIS,SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,GHATKESAR,MDL,COED,PVT,1997,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),7761,7801,23418,23418,13713,14892,7761,7801,13703,13703,20338,20338,31481,31481,16541,25963,8418,8418,130000,JNTUH
SNIS,SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,GHATKESAR,MDL,COED,PVT,1997,CSE,COMPUTER SCIENCE AND ENGINEERING,6894,7961,18388,21280,11776,12493,21831,21831,11053,12704,13228,26347,23776,28800,14273,25787,8026,8827,130000,JNTUH
SNIS,SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,GHATKESAR,MDL,COED,PVT,1997,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",3293,8208,17436,17436,13335,13335,3293,8208,11354,11792,15588,35851,26315,30080,23731,23731,7695,8610,130000,JNTUH
SNIS,SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,GHATKESAR,MDL,COED,PVT,1997,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),10236,11691,26132,32075,17126,19099,10236,11691,16012,16012,30719,37799,40764,47943,32547,53496,10236,12739,130000,JNTUH
SNIS,SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,GHATKESAR,MDL,COED,PVT,1997,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,20029,20546,52719,52719,33084,33084,80455,80455,27758,36076,82810,82810,73796,85355,45101,57172,20816,22750,130000,JNTUH
SNIS,SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,GHATKESAR,MDL,COED,PVT,1997,ECM,ELECTRONICS AND COMPUTER ENGINEERING,21830,25565,65235,67111,43128,43128,21830,25565,38272,48041,62364,108986,111535,119458,77083,122289,25060,31555,130000,JNTUH
SNIS,SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,GHATKESAR,MDL,COED,PVT,1997,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,29000,37383,108197,114848,104266,114371,29000,88627,60852,85212,102673,115590,120859,121650,70765,73021,67151,85272,130000,JNTUH
SNIS,SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,GHATKESAR,MDL,COED,PVT,1997,INF,INFORMATION TECHNOLOGY,10493,11532,24485,37001,18187,18187,66270,82534,18759,18759,24662,50582,37845,39402,27997,46900,10598,12648,130000,JNTUH
SNIS,SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,GHATKESAR,MDL,COED,PVT,1997,MEC,MECHANICAL ENGINEERING,61960,111172,116371,117580,92471,116754,117580,117580,93636,111172,95665,116754,125955,125955,125881,125881,109544,111172,130000,JNTUH
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,55321,74133,104541,115035,116305,116305,86388,86388,105365,105365,100475,108894,119456,121632,115681,115681,78799,78799,76000,JNTUH
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,84112,84112,103243,111879,84112,84112,84112,87927,90904,90904,89728,89728,121763,122143,124095,125778,113916,114939,76000,JNTUH
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,103220,103220,124603,124603,103220,112961,103220,103220,115994,115994,125765,125765,122685,122685,126098,126098,103220,103220,76000,JNTUH
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2007,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,50011,53619,111174,111174,77818,81707,62895,62895,72838,80902,111694,111694,123135,123686,120273,121571,53049,53619,96000,JNTUH
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2007,CIV,CIVIL ENGINEERING,117933,117933,117933,117933,117933,117933,117933,117933,117933,117933,117933,117933,123556,123556,123556,123556,117933,117933,96000,JNTUH
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2007,CSE,COMPUTER SCIENCE AND ENGINEERING,28001,33942,69601,70190,55062,60224,63202,63202,49832,49832,54128,103105,93698,93698,59026,125307,38606,40230,96000,JNTUH
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2007,CSG,COMPUTER SCIENCE & DESIGN,68392,68392,94308,114766,95430,99185,68392,68392,87182,88337,116380,116380,125039,125645,104275,104275,72885,72885,96000,JNTUH
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2007,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",39880,49831,79171,97908,61299,65201,58230,58230,58087,68786,100400,100400,120587,124266,99984,123785,49904,52881,96000,JNTUH
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2007,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,62561,62561,99038,107821,88022,104633,77076,77076,76745,81326,85265,100748,125304,125304,124296,124296,62561,63595,96000,JNTUH
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2007,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,103961,103961,112612,112612,108167,111331,103961,103961,103961,113082,113424,113424,124875,124875,103961,103961,118433,118433,96000,JNTUH
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2007,INF,INFORMATION TECHNOLOGY,42600,44737,102308,110416,67684,72240,59699,65281,64445,71679,107970,107970,122288,123058,110486,116650,46279,49652,96000,JNTUH
SPHN,SPHOORTHY ENGINEERING COLLEGE,NADERGUL,RR,COED,PVT,2004,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),70633,86750,113350,113350,110562,117001,70633,86750,88545,98082,111737,111737,125285,125352,121068,121068,75773,86750,95000,JNTUH
SPHN,SPHOORTHY ENGINEERING COLLEGE,NADERGUL,RR,COED,PVT,2004,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),63875,63875,112984,112984,99244,107534,86109,86109,87836,90893,104623,113379,125999,125999,102572,125745,70706,70706,95000,JNTUH
SPHN,SPHOORTHY ENGINEERING COLLEGE,NADERGUL,RR,COED,PVT,2004,CSE,COMPUTER SCIENCE AND ENGINEERING,50093,54079,105581,105581,80730,88223,75168,75168,72066,78774,114347,114347,122957,122957,115542,120454,55958,57098,95000,JNTUH
SPHN,SPHOORTHY ENGINEERING COLLEGE,NADERGUL,RR,COED,PVT,2004,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",82644,82644,114803,114803,99758,105738,82644,82644,86280,94805,114595,116388,125923,125923,119424,119550,82644,82644,95000,JNTUH
SRHP,SR UNIVERSITY ( FORMERLY S R ENGINEERING COLLEGE),HASANPARTHY,HNK,COED,PVT,2002,CIV,CIVIL ENGINEERING,63490,86369,104868,125957,110120,115728,63490,86369,104800,109008,113282,113282,124428,124428,120507,125957,63490,86369,130000,SR UNIVERSITY
SRHP,SR UNIVERSITY ( FORMERLY S R ENGINEERING COLLEGE),HASANPARTHY,HNK,COED,PVT,2002,CSE,COMPUTER SCIENCE AND ENGINEERING,14573,15219,41646,41646,25830,25830,85288,85288,24778,31146,27473,31446,51156,67427,38641,38641,20946,22196,130000,SR UNIVERSITY
SRHP,SR UNIVERSITY ( FORMERLY S R ENGINEERING COLLEGE),HASANPARTHY,HNK,COED,PVT,2002,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,26358,37089,103037,112121,59853,63624,26358,58703,57293,72398,77716,91921,91490,95856,71437,119319,49238,54613,130000,SR UNIVERSITY
SRHP,SR UNIVERSITY ( FORMERLY S R ENGINEERING COLLEGE),HASANPARTHY,HNK,COED,PVT,2002,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,69811,69811,124606,124606,114822,114822,125833,125833,100781,115796,113482,113482,124197,125229,123915,123915,105453,105453,130000,SR UNIVERSITY
SRHP,SR UNIVERSITY ( FORMERLY S R ENGINEERING COLLEGE),HASANPARTHY,HNK,COED,PVT,2002,MEC,MECHANICAL ENGINEERING,107406,117327,107406,117327,114333,117327,107406,117327,107406,117327,107406,117327,124859,124859,125881,125881,107406,117327,130000,SR UNIVERSITY
SRIW,SUMATHI REDDY INST OF TECHNOLOGY FOR WOMEN,HASANPARTHY,HNK,GIRLS,PVT,2009,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),NA,95693,NA,114239,NA,114990,NA,95693,NA,95971,NA,104763,NA,125502,NA,121835,NA,96475,85000,JNTUH
SRIW,SUMATHI REDDY INST OF TECHNOLOGY FOR WOMEN,HASANPARTHY,HNK,GIRLS,PVT,2009,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),NA,59537,NA,113209,NA,98940,NA,68720,NA,62400,NA,94236,NA,125510,NA,110626,NA,81809,85000,JNTUH
SRIW,SUMATHI REDDY INST OF TECHNOLOGY FOR WOMEN,HASANPARTHY,HNK,GIRLS,PVT,2009,CSE,COMPUTER SCIENCE AND ENGINEERING,NA,35739,NA,93116,NA,64932,NA,58049,NA,54558,NA,66309,NA,117143,NA,123445,NA,47732,85000,JNTUH
SRIW,SUMATHI REDDY INST OF TECHNOLOGY FOR WOMEN,HASANPARTHY,HNK,GIRLS,PVT,2009,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",NA,52806,NA,108243,NA,90657,NA,86536,NA,93188,NA,93161,NA,125428,NA,123230,NA,93121,85000,JNTUH
SRIW,SUMATHI REDDY INST OF TECHNOLOGY FOR WOMEN,HASANPARTHY,HNK,GIRLS,PVT,2009,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,NA,53025,NA,107236,NA,108914,NA,106725,NA,104725,NA,91211,NA,122727,NA,122187,NA,89841,85000,JNTUH
SRYS,SREYAS INST OF ENGG AND TECHNOLOGY (AUTONOMOUS),NAGOLE,MDL,COED,PVT,2011,CIV,CIVIL ENGINEERING,116665,116665,116665,116665,116665,116665,116665,116665,124724,124724,116665,116665,125600,125600,124724,124724,116665,116665,106000,JNTUH
SRYS,SREYAS INST OF ENGG AND TECHNOLOGY (AUTONOMOUS),NAGOLE,MDL,COED,PVT,2011,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),37165,38609,88035,88035,55808,63825,54031,54031,51620,65383,55159,80511,115007,121060,94880,94907,38589,39489,106000,JNTUH
SRYS,SREYAS INST OF ENGG AND TECHNOLOGY (AUTONOMOUS),NAGOLE,MDL,COED,PVT,2011,CSE,COMPUTER SCIENCE AND ENGINEERING,27479,28509,57628,70621,45699,50191,74362,106602,39288,39288,51226,94213,76668,84353,70938,79813,30628,30774,106000,JNTUH
SRYS,SREYAS INST OF ENGG AND TECHNOLOGY (AUTONOMOUS),NAGOLE,MDL,COED,PVT,2011,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",38044,38044,69476,93836,54540,63405,75747,75747,52410,57127,72267,117405,106971,110036,109057,122700,38044,38044,106000,JNTUH
SRYS,SREYAS INST OF ENGG AND TECHNOLOGY (AUTONOMOUS),NAGOLE,MDL,COED,PVT,2011,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,55570,55570,82769,92428,81943,86731,75042,75042,64496,81324,116375,116375,125222,125222,101367,123232,58160,58249,106000,JNTUH
SRYS,SREYAS INST OF ENGG AND TECHNOLOGY (AUTONOMOUS),NAGOLE,MDL,COED,PVT,2011,MEC,MECHANICAL ENGINEERING,118476,118476,118476,118476,118476,118476,118476,118476,118476,118476,118476,118476,125598,125600,124528,124528,118476,118476,106000,JNTUH
SSJP,S S J COLLEGE OF PHARMACY,GANDIPET,RR,COED,PVT,2007,PHM,B. PHARMACY (M.P.C. STREAM),78692,78692,78692,78692,78692,78692,78692,78692,78692,78692,78692,78692,78692,78692,78692,78692,78692,78692,65000,JNTUH
STLW,STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR WOMEN (AUTONOMOUS),ABIDS,HYD,GIRLS,PVT,2008,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,NA,33059,NA,114566,NA,50165,NA,33059,NA,48553,NA,46707,NA,119117,NA,121389,NA,34491,85000,OU
STLW,STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR WOMEN (AUTONOMOUS),ABIDS,HYD,GIRLS,PVT,2008,CME,COMPUTER ENGINEERING,NA,54050,NA,106690,NA,85432,NA,76710,NA,69859,NA,65676,NA,125417,NA,123767,NA,54050,85000,OU
STLW,STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR WOMEN (AUTONOMOUS),ABIDS,HYD,GIRLS,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,NA,23987,NA,53283,NA,32095,NA,61955,NA,34639,NA,39302,NA,62959,NA,57524,NA,27688,85000,OU
STLW,STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR WOMEN (AUTONOMOUS),ABIDS,HYD,GIRLS,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,NA,56738,NA,90614,NA,88307,NA,77846,NA,86897,NA,86167,NA,125562,NA,120700,NA,60792,85000,OU
STLW,STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR WOMEN (AUTONOMOUS),ABIDS,HYD,GIRLS,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,NA,106612,NA,117967,NA,114359,NA,106612,NA,117123,NA,108254,NA,113428,NA,109461,NA,106612,85000,OU
STLW,STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR WOMEN (AUTONOMOUS),ABIDS,HYD,GIRLS,PVT,2008,INF,INFORMATION TECHNOLOGY,NA,36422,NA,114767,NA,48509,NA,52346,NA,54451,NA,69238,NA,119889,NA,122871,NA,39463,85000,OU
SVES,SRI VENKATESWARA ENGINEERING COLLEGE,SURYAPETA,SRP,COED,PVT,1998,CSE,COMPUTER SCIENCE AND ENGINEERING,46681,47823,101732,103222,63958,63958,46681,47823,52244,61552,109034,109034,121079,121079,111419,111419,74555,74555,60000,JNTUH
SVES,SRI VENKATESWARA ENGINEERING COLLEGE,SURYAPETA,SRP,COED,PVT,1998,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,82815,82815,114262,114262,110032,110032,82815,82815,97729,97729,90729,90729,122547,122547,88803,110994,92635,98584,60000,JNTUH
SVES,SRI VENKATESWARA ENGINEERING COLLEGE,SURYAPETA,SRP,COED,PVT,1998,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,90917,98499,108245,108245,90917,111895,90917,98499,90917,108629,112696,112696,125428,125428,125473,125473,90917,98499,60000,JNTUH
SVHU,SATAVAHANA UNIVERSITY,KARIMNAGAR,KRM,COED,UNIV,1980,PHM,B. PHARMACY (M.P.C. STREAM),106243,106243,106243,106243,106243,106243,106243,106243,106243,106243,106243,106243,106243,106243,106243,106243,106243,106243,10000,SVHU
SVIT,SWAMI VIVEKANANDA INST OF TECHNOLOGY,SECUNDERABAD,HYD,COED,PVT,2004,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,57092,80520,103538,103538,110545,117305,106800,106800,92084,96015,113758,116431,126015,126015,77001,80520,83335,98100,79350,JNTUH
SVIT,SWAMI VIVEKANANDA INST OF TECHNOLOGY,SECUNDERABAD,HYD,COED,PVT,2004,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),48222,48222,107798,107798,99476,101761,48222,48222,94758,94758,104951,104951,121212,123401,111751,125262,75235,75235,79350,JNTUH
SVIT,SWAMI VIVEKANANDA INST OF TECHNOLOGY,SECUNDERABAD,HYD,COED,PVT,2004,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),56326,56472,117335,117335,109216,109216,76118,105269,84989,95673,77164,77164,124579,124739,125185,125185,79454,79855,79350,JNTUH
SVIT,SWAMI VIVEKANANDA INST OF TECHNOLOGY,SECUNDERABAD,HYD,COED,PVT,2004,CSE,COMPUTER SCIENCE AND ENGINEERING,46167,46167,87049,96104,67135,76125,46167,46167,52479,52479,54166,54166,72933,111794,66078,123387,48431,59100,79350,JNTUH
SVIT,SWAMI VIVEKANANDA INST OF TECHNOLOGY,SECUNDERABAD,HYD,COED,PVT,2004,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",50005,65437,112663,117830,114655,114655,112210,112210,91599,91599,87055,97698,123763,123763,122950,125640,67900,75669,79350,JNTUH
SVIT,SWAMI VIVEKANANDA INST OF TECHNOLOGY,SECUNDERABAD,HYD,COED,PVT,2004,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),71586,105057,116936,116936,109170,110963,71586,105057,115675,118011,97966,105057,126014,126014,93226,122363,88851,105057,79350,JNTUH
SVSE,SVS GRP OF INSTNS - SVS INST OF TECH,HANAMKONDA,HNK,COED,PVT,2008,CIV,CIVIL ENGINEERING,117849,117849,117849,117849,117849,117849,117849,117849,117849,117849,117849,117849,124710,124710,120817,126138,117849,117849,65000,JNTUH
SVSE,SVS GRP OF INSTNS - SVS INST OF TECH,HANAMKONDA,HNK,COED,PVT,2008,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),115448,115448,115448,117888,115448,115448,115448,116930,115714,115714,117484,117484,115448,115448,119445,119445,115448,115448,65000,JNTUH
SVSE,SVS GRP OF INSTNS - SVS INST OF TECH,HANAMKONDA,HNK,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,45119,50538,116176,116176,106285,106285,45119,50538,93403,93403,116293,116293,122172,125603,122006,124254,105694,114075,65000,JNTUH
SVSE,SVS GRP OF INSTNS - SVS INST OF TECH,HANAMKONDA,HNK,COED,PVT,2008,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",64444,74456,113533,113533,109142,109142,64444,74456,92654,117535,77328,108818,125848,125848,119961,121308,111808,111808,65000,JNTUH
SVSE,SVS GRP OF INSTNS - SVS INST OF TECH,HANAMKONDA,HNK,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,85162,85162,113533,113533,115776,117571,114202,114202,117352,117352,85162,117535,125447,125447,123553,124596,85162,85162,65000,JNTUH
SVSE,SVS GRP OF INSTNS - SVS INST OF TECH,HANAMKONDA,HNK,COED,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,113482,117352,113482,117352,113533,117352,113482,117352,117535,117535,113482,117352,124859,125229,113482,117352,113482,117352,65000,JNTUH
TCEK,TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY,PEDDAPALLY,PDL,COED,PVT,2008,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,69831,69831,115790,116076,117649,117649,96093,99110,88436,88436,85684,85684,124990,124990,126119,126119,69831,69831,65000,JNTUH
